score,author,content,description,publishedAt,source,title,url,urlToImage
320,CHRIS DIXON and CAMPBELL ROBERTSON,"In a bad wind, a pile can quickly become an arsenal or at least clog storm drains. So far, though, the brunt of the storm has missed the areas with the most flood debris. Still, recovery efforts will be slow, officials said, as some flood-prone areas that had… [+1304 chars]","Communities in the Carolinas already battered by Hurricane Florence faced a new onslaught: Hurricane Michael, downgraded to a tropical storm, but still packing a punch.",2018-10-11T22:52:23Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",They Were Still Recovering from Hurricane Florence. Then Michael Came.,https://www.nytimes.com/2018/10/11/us/carolinas-hurricane-florence-michael.html,https://static01.nyt.com/images/2018/10/12/us/12michael-florence-print/12michael-florence1-facebookJumbo.jpg
321,NEETI UPADHYE,1 U.S. Paul Manaforts Trail of Scandals,"Governor Rick Scott of Florida warned that Hurricane Michael, a Category 4 storm, would be the worst storm to hit the Panhandle in a century.",2018-10-10T15:51:24Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Puts Florida on Edge,https://www.nytimes.com/video/us/politics/100000006154065/hurricane-michael-florida-video.html,https://static01.nyt.com/images/2018/10/11/us/11michael-001alt/11michael-001alt-videoSixteenByNine1050.jpg
322,NICHOLAS KRISTOF,"Prof. Michael E. Mann of Penn State told me that Hurricane Michael should be a wake-up call. As should have Katrina, Irene, Sandy, Harvey, Irma, Florence, he added wryly. In each of these storms we can see the impact of climate change: Warmer seas means more … [+1633 chars]","Hurricane Michael hit Port St. Joe, Fla., with full force on Wednesday.",2018-10-10T23:24:05Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",The ‘Greatest Hoax’ Strikes Florida,https://www.nytimes.com/2018/10/10/opinion/climate-change-hurricane-michael.html,https://static01.nyt.com/images/2018/10/10/opinion/10kristofSub/10kristofSub-facebookJumbo.jpg
323,CHRIS STANFORD,"We wanted to build it for the big one, one of the owners said. We just never knew wed find the big one so fast. The aftermath: Thousands of residents in Floridas Panhandle might not have their electricity restored for weeks. Scott Walker, the states Republica… [+890 chars]","The tall pilings of a house on 36th Street in Mexico Beach, Fla., helped it survive Hurricane Michael relatively unscathed.",2018-10-15T09:37:20Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Sears, N.F.L., Meghan Markle: Your Monday Briefing",https://www.nytimes.com/2018/10/15/briefing/sears-meghan-markle-nfl.html,https://static01.nyt.com/images/2018/10/16/world/16USBriefing-amcore/16USBriefing-house-facebookJumbo.jpg
324,MARY HUI,"(From 2004 to 2013, Singapore flew the route with the less efficient A340. Rising fuel prices ultimately made that operation uneconomical.) While it may be the longest flight now, 19 hours is nothing compared with some of its predecessors. In 1936, Pan Americ… [+1229 chars]",Hurricane Michael is the strongest storm to hit the Florida Panhandle in 167 years of record-keeping.,2018-10-11T09:57:11Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael, Kanye West, Jamal Khashoggi: Your Thursday Briefing",https://www.nytimes.com/2018/10/11/briefing/hurricane-michael-kanye-west-jamal-khashoggi.html,https://static01.nyt.com/images/2018/10/11/world/11USBriefing-amcore/11USBriefing-Hurricane-facebookJumbo.jpg
325,MARY HUI,"At the Museum of Modern Art in Manhattan, our art critic reviews an exhibition that gives a full-scale look at Charles Whites politically vigilant art. Also in Manhattan, we toured a multimedia exhibition dedicated to the influential 60s rock band the Velvet … [+1023 chars]","Hurricane Michael cratered a road in Carrabelle, Fla., as if an earthquake had struck the area, too.",2018-10-12T09:35:23Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael, Georgia, Stock Markets: Your Friday Briefing",https://www.nytimes.com/2018/10/12/briefing/hurricane-michael-georgia-stock-markets.html,https://static01.nyt.com/images/2018/10/12/world/12USBriefing-amcore/12USBriefing-Michael-facebookJumbo.jpg
326,JOHN SCHWARTZ,"Low barometric pressure increases a storms intensity, and the barometric pressure within Hurricane Michael early Wednesday was just 925 millibars. There have only been a half dozen storms that struck the United States with lower barometric pressure, the most … [+583 chars]","Hurricane Michael left much of Panama City, Fla., in ruins on Wednesday. The storm strengthened faster than expected, leaving little time for preparations.",2018-10-11T00:26:03Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael Intensified Quickly, Taking Many by Surprise",https://www.nytimes.com/2018/10/10/us/hurricane-michael-intensification-strength.html,https://static01.nyt.com/images/2018/10/11/us/11hurricane-strength1/11hurricane-strength1-facebookJumbo.jpg
327,"RICHARD FAUSSET, ALAN BLINDER and JOHN SCHWARTZ","With bread in hand, Mr. Perryman and Ms. Long, 32, were headed back to their home in Panama City, about a 30-minute drive south. They lived near a bayou, he said, which they feared would overflow with the storm surge. But they were still on the fence about le… [+1852 chars]","Workers in Panama City Beach, Fla., prepared on Tuesday for Hurricane Michael, which is expected to make landfall as a Category 3 storm in the area on Wednesday.",2018-10-09T23:22:37Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Strengthening to Category 3, Hurricane Michael Aims at Florida",https://www.nytimes.com/2018/10/09/us/hurricane-michael-florida.html,https://static01.nyt.com/images/2018/10/10/us/10michael/10michael-facebookJumbo.jpg
328,JEAN RUTTER and VIRGINIA LOZANO,"10. Finally, if Greece is on your travel bucket list, take a look at 36 Hours in Athens, a fresh guide to the Greek capitals new monuments and changing neighborhoods. A stop at the ancient Acropolis, above, and the excellent new Acropolis Museum are essential… [+463 chars]",Here’s what you need to know at the end of the day.,2018-10-11T22:19:16Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael, Saudi Arabia, Markets: Your Thursday Evening Briefing",https://www.nytimes.com/2018/10/11/briefing/hurricane-saudi-markets.html,https://static01.nyt.com/images/2018/10/11/briefing/11Briefing-evening-slide-JJXT-promo/11Briefing-evening-slide-JJXT-facebookJumbo.jpg
329,JEAN RUTTER and HIROKO MASUIKE,"2. Hurricane Michael is a monstrous storm, and the forecast keeps getting more dangerous, Floridas governor, Rick Scott, warned residents. The storm, swirling northward through the Gulf of Mexico, was upgraded to Category 3 and is expected to make landfall on… [+250 chars]",Here’s what you need to know at the end of the day.,2018-10-09T22:01:40Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Nikki Haley, Hurricane Michael, Trade: Your Tuesday Evening Briefing",https://www.nytimes.com/2018/10/09/briefing/haley-hurricane-trade.html,https://static01.nyt.com/images/2018/10/09/briefing/100918evening-briefing-promo/100918evening-briefing-promo-facebookJumbo.jpg
330,RICHARD FAUSSET and ALAN BLINDER,"One of four dead in Gadsden County was a man from Greensboro who had a heart attack on Thursday morning. Rescuers, faced with a mess of debris, could not immediately reach him, but neighbors and others rushed in with chain saws and tractors, pulling away tree… [+1234 chars]","Hurricane Michael has passed on to Georgia and the Carolinas, but it has left behind substantial damage in communities like Mexico Beach, where it hit landfall, and Panama City.",2018-10-12T00:04:26Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Florida Panhandle Reels After Hurricane Michael’s Deadly Strike,https://www.nytimes.com/2018/10/11/us/hurricane-michael-florida-assessment.html,https://static01.nyt.com/images/2018/10/12/us/12MICHAEL-print/12MICHAEL1-facebookJumbo.jpg
331,ALAN BLINDER and RICHARD A. OPPEL Jr.,"The couple had considered evacuating with Ms. Taylors 3-year-old son when the storm started steering toward the Panhandle about two weeks ago. But Mr. Brooks had to work at his job as a foreman at the local power plant, and the couple wanted to save money. On… [+1601 chars]","A day after Hurricane Michael struck Florida, a man appeared on Pinetree Road. In a few chaotic minutes, he was accused of looting, and then he was shot dead.",2018-10-23T06:00:04Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",A Hurricane’s Chaos. A Cry of Looting. Then Gunfire.,https://www.nytimes.com/2018/10/23/us/hurricane-michael-police-shooting-dakota-brooks.html,https://static01.nyt.com/images/2018/10/22/us/00michael-shooting2/00michael-shooting2-facebookJumbo.jpg
332,"RICHARD FAUSSET, ALAN BLINDER and PATRICIA MAZZEI","But the storm intensified far more than unexpected overnight, and by sunrise on Wednesday, the winds had reached 140 miles per hour. Later they were even higher, reaching 155 miles per hour just two miles per hour short of Category 5 strength by landfall. The… [+1369 chars]","Residents and emergency workers spent most of the day hunkered down, emerging only after nightfall to begin assessing the Category 4 storm’s toll.",2018-10-11T01:23:14Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Leaves Trail of Destruction as It Slams Florida’s Panhandle,https://www.nytimes.com/2018/10/10/us/hurricane-michael-florida.html,https://static01.nyt.com/images/2018/10/11/us/11michael-2-a1/11michael-001-facebookJumbo.jpg
333,DAMON WINTER,"Hurricane Michael, the strongest hurricane ever to come ashore on the Florida Panhandle, is expected to move Thursday through North Carolina. Fair Bluff, N.C., a small town on the banks of the Lumber River, has been turned upside down by a succession of once … [+345 chars]","Main Street in Fair Bluff, N.C., as reflected in floodwaters from the Lumber River after Hurricane Florence.",2018-10-11T19:02:58Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",A Small Town Braces for Another Storm,https://www.nytimes.com/2018/10/11/opinion/hurricane-michael-north-carolina.html,https://static01.nyt.com/images/2018/10/11/opinion/11winterNew/11winterNew-facebookJumbo.jpg
334,JOHN SCHWARTZ,"Want climate news in your inbox? Sign up here for Climate Fwd:, our email newsletter. Hurricane Michael was a sly storm, one that seemed almost unexceptional at first. It followed its predicted path with seeming obedience, but then burst into sudden fury as i… [+1181 chars]","Predicting the storm’s path was straightforward, but a number of factors contributed to its sudden intensification.",2018-10-11T16:33:23Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Why Hurricane Michael’s Power Caught Forecasters Off Guard,https://www.nytimes.com/2018/10/11/climate/hurricane-michael-science.html,https://static01.nyt.com/images/2018/10/12/climate/12CLI-STORMEXPLAINER1/12CLI-STORMEXPLAINER1-facebookJumbo.jpg
335,THE NEW YORK TIMES,"We didnt expect it to be this bad, Ms. Zogaj said late on Wednesday, standing outside in a neighborhood of broken trees, flooded lawns and ripped roof tiles. The couple, Ms. Zogajs mother and their four children encountered few problems in the storms first ho… [+994 chars]","One man died when a tree crashed down on his home, while news reports and social media feeds were full of images of destroyed buildings.",2018-10-11T09:09:08Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Live Updates: Much of Florida Panhandle Left in Ruins,https://www.nytimes.com/2018/10/11/us/hurricane-michael-live-updates-florida.html,https://static01.nyt.com/images/2018/10/12/us/12michael-liveSUB/12michael-liveSUB-facebookJumbo.jpg
336,ALAN BLINDER,"In an interview on Tuesday, she described Mr. Sines he is slightly over six feet tall, she said and her voice broke. Hes my son, she said finally. The authorities insist that they have not given up on finding people alive, whether in a collapsed building or s… [+1162 chars]","The death toll from the storm rose to an estimated 26 on Tuesday, including at least a dozen in Bay County, Fla. Many believe the toll will rise as the search for the missing goes on.",2018-10-17T00:27:17Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",‘No Word From My Son’: Dozens Still Missing as Hurricane Michael Death Toll Rises,https://www.nytimes.com/2018/10/16/us/hurricane-michael-death-toll-missing.html,https://static01.nyt.com/images/2018/10/17/business/17MICHAEL-MISSING03/17MICHAEL-MISSING03-facebookJumbo.jpg
337,SHERI FINK,"Gary Watts, the coroner of Richland County, S.C., said it was his impression that the state wants it to be directly related, like someone gets hit by a fallen tree and someones vehicle runs off the road and they drown. And so he did not relate Hurricane Flore… [+2207 chars]","Rainfall from Hurricane Florence flooded neighborhoods in Burgaw, N.C. The counting of deaths from major storms like hurricanes often varies by state or even county.",2018-10-11T13:42:01Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Tallying the Dead: Why a Storm Death in One State Might Not Count in Another,https://www.nytimes.com/2018/10/11/us/hurricane-florence-death-toll-carolinas.html,https://static01.nyt.com/images/2018/10/11/us/11deathtoll3/merlin_144145716_a6552392-1529-4652-a416-1a05c136b5d4-facebookJumbo.jpg
